-120.112793, 64.812561, -268.720703, -13.490133, -2549.150146
-50.701187, 43.888054, -92.720963, 11.909662, 859.950684
-6.900825, 16.451801, 161.020233, 28.604147, 4091.640381
18.082487, -12.261330, 401.462585, 33.659653, 6786.770996
45.663761, -37.446117, 567.559082, 30.781340, 8577.661133
108.010201, -53.745743, 645.342896, 24.328682, 9112.397461
220.426056, -55.649849, 572.159302, 16.016851, 8131.643555
345.620789, -40.775448, 329.226440, 5.214549, 5590.750488
408.675415, -12.687976, -3.870778, -8.314378, 1735.666870
356.264191, 19.199644, -332.855682, -23.219917, -2913.371826
195.048859, 43.491653, -532.367371, -37.322144, -7641.716797
-20.450529, 53.122181, -493.074432, -48.290173, -11696.251953
-226.392059, 48.574158, -226.785904, -55.199551, -14427.288086
-372.277618, 35.879993, 150.558380, -58.687107, -15294.950195
-426.499878, 22.941549, 429.399750, -58.537865, -13882.760742
-384.831818, 14.989780, 502.180878, -51.884483, -10002.679688
-262.192505, 11.769662, 473.887695, -34.719631, -3892.449463
-81.101662, 9.383410, 349.199097, -6.566967, 3624.104492
114.183479, 3.811258, 66.008408, 26.712955, 11271.074219
261.796844, -6.598886, -236.878128, 55.008610, 17654.537109
323.649353, -20.284266, -416.436066, 70.001091, 21622.822266
304.738525, -33.170513, -479.901489, 70.977859, 22595.917969
230.055771, -41.212078, -418.269684, 64.531235, 20697.851562
117.856422, -42.691311, -183.346954, 58.290874, 16586.083984
-20.245979, -38.032921, 101.997154, 54.373749, 11152.041016
-148.036072, -28.704203, 147.867050, 48.731186, 5263.365723
-211.027725, -16.222393, -101.072083, 35.919632, -360.315186
-178.624100, -2.092847, -367.387451, 14.237738, -5149.012207
-61.007717, 12.709183, -499.052521, -12.440948, -8691.352539
85.188026, 28.168716, -612.250183, -37.292759, -10718.226562
187.459824, 42.995388, -725.835876, -55.151108, -11092.703125
204.953018, 53.616261, -728.146851, -64.083870, -9862.903320
143.093307, 56.269653, -677.663086, -63.023842, -7311.710938
43.279892, 49.175270, -619.642273, -50.276096, -3967.958008
-52.073158, 33.125122, -411.637482, -25.831114, -546.950073
-125.159698, 10.154086, -40.579830, 5.585351, 2185.678955
-172.835098, -17.659454, 395.911499, 34.746532, 3586.277588
-188.498520, -47.165836, 809.808594, 50.552319, 3317.455322
-167.079605, -72.533096, 1086.277832, 45.379589, 1497.864746
-123.138916, -86.102043, 1197.098877, 21.687643, -1300.251343
-75.215797, -82.060349, 1141.216675, -7.457321, -4235.196289
-22.310419, -59.470657, 991.450134, -24.664337, -6489.213379
49.643951, -22.413157, 864.176575, -17.506430, -7536.062012
149.218292, 20.669729, 692.949463, 12.660657, -7250.747559
254.902100, 58.686649, 503.125549, 49.676491, -5876.284668
320.932251, 81.880844, 421.132324, 72.091446, -3885.906006
315.130554, 86.035393, 280.904999, 64.963150, -1809.751953
233.309616, 74.122833, -45.583115, 27.326191, -97.310486
91.806572, 53.137589, -417.457001, -26.962349, 979.031677
-78.172188, 28.992476, -824.691528, -76.614548, 1350.797363
-229.584991, 5.170718, -1247.876709, -103.004585, 1136.362427
-314.886749, -15.698324, -1529.677002, -98.040344, 605.609680
-322.354523, -31.052885, -1623.485352, -67.923088, 111.025414
-277.217407, -38.305565, -1452.041748, -29.857168, -7.665230
-207.671570, -36.444366, -1099.043213, -1.878693, 465.914062
-119.969719, -27.709131, -831.319031, 6.861616, 1548.920776
-15.872126, -16.176538, -627.096985, -0.948464, 3044.336182
71.276047, -6.051635, -473.512085, -12.728795, 4590.696289
99.107109, -0.498362, -424.593414, -13.171515, 5774.009766
57.813286, -0.655467, -301.486176, 5.174404, 6232.030273
-29.696989, -5.125232, -79.173805, 36.144165, 5734.357910
-125.330376, -10.472105, 175.954330, 61.332996, 4246.538086
-193.269531, -13.378256, 566.986938, 58.910187, 1967.329468
-202.566803, -12.455391, 1028.283691, 19.069649, -656.934692
-130.733078, -8.742105, 1404.059937, -46.909550, -2989.620117
16.007133, -3.831672, 1647.465332, -111.809052, -4358.823242
196.041077, 2.043651, 1685.121704, -145.863907, -4281.767090
345.987030, 9.946712, 1514.871948, -132.659164, -2687.661865
402.400299, 21.204638, 1210.030029, -78.716553, -20.076700
336.550964, 34.871613, 871.184326, -8.773013, 2861.932617
182.139114, 46.515942, 668.162598, 50.641899, 4962.546387
6.734449, 50.906822, 618.455322, 87.321564, 5498.471191
-146.916870, 45.080288, 579.897522, 106.322235, 4181.378418
-272.513336, 29.476730, 560.024048, 119.711693, 1330.133667
-362.761078, 8.575587, 709.110107, 135.069000, -2216.871826
-384.159363, -11.394442, 1048.278442, 150.334991, -5370.783691
-304.610260, -25.323317, 1354.656372, 155.148636, -7147.829590
-131.374207, -29.380949, 1312.214966, 138.094498, -6994.456055
92.577286, -22.663294, 904.329529, 94.344299, -4987.403809
309.808746, -8.471716, 447.781799, 29.315254, -1797.864380
466.250519, 7.560475, -2.563132, -43.832260, 1561.805786
518.308411, 19.829922, -762.518433, -110.177658, 4100.444336
440.390076, 24.368166, -1920.163086, -155.279358, 5163.625977
250.074661, 19.905552, -3109.953369, -167.408859, 4556.420898
9.560067, 7.416107, -3866.217285, -141.765747, 2504.841553
-204.783585, -10.555950, -3959.598877, -82.794830, -493.464478
-333.154297, -30.147272, -3468.543213, -4.667075, -3837.991699
-344.543854, -46.822937, -2676.881836, 69.835716, -6935.044922
-242.944702, -55.911709, -1981.076172, 116.316658, -9275.051758
-76.941849, -54.687122, -1601.109375, 121.306480, -10456.918945
85.302193, -43.445442, -1255.506104, 88.424255, -10206.100586
192.230606, -25.209044, -747.386230, 33.824486, -8431.463867
214.549057, -5.845187, -318.695984, -23.560825, -5296.701172
145.686981, 8.127363, -32.901443, -70.683319, -1276.117676
12.719533, 12.595173, 252.105927, -102.647850, 2889.613037
-128.299057, 6.956891, 655.154907, -119.651901, 6374.293945
-231.063324, -5.843362, 1169.781006, -122.626610, 8499.162109
-277.271423, -19.184914, 1489.603271, -110.649185, 8932.434570
-255.692825, -25.229984, 1406.234253, -81.969452, 7799.122070
-166.890732, -19.782103, 1018.062378, -38.842918, 5625.009277
-35.360481, -4.683908, 522.292419, 8.744081, 3153.181885
103.655937, 13.093356, 271.303131, 46.160000, 1125.228149
